,loop_no,relevant_count,irrelevant_count,accuracy,precision,recall,f1,m1_training_time,m1_prediction_time,m1_acc,m1_prec,m1_rec,m1_f1,m2_training_time,m2_prediction_time,m2_acc,m2_prec,m2_rec,m2_f1,m3_training_time,m3_prediction_time,m3_acc,m3_prec,m3_rec,m3_f1
83,83,145,690,0.9503389563298124,0.9347826086956522,0.36210526315789476,0.5220030349013658,0.23747658729553223,0.9863097667694092,0.949235377581586,0.9526627218934911,0.3389473684210526,0.4999999999999999,0.6904597282409668,1.0081734657287598,0.9366230490304273,0.9010989010989011,0.1726315789473684,0.28975265017667845,0.9755589962005615,0.07339715957641602,0.944348100268012,0.6097122302158273,0.7136842105263158,0.6576139670223085
84,84,154,691,0.9561029527869888,0.8790322580645161,0.4678111587982833,0.6106442577030813,0.23151612281799316,0.9922049045562744,0.951523764408653,0.9441340782122905,0.3626609442060086,0.524031007751938,0.7584359645843506,1.003953218460083,0.9409442602242223,0.7072072072072072,0.3369098712446352,0.4563953488372093,0.729578971862793,0.07267165184020996,0.9538923101215854,0.6941964285714286,0.6673819742489271,0.6805251641137856
85,85,162,693,0.9544520006326112,0.9009433962264151,0.4170305676855895,0.5701492537313433,0.2318105697631836,0.9895026683807373,0.9533449312035426,0.9405405405405406,0.3799126637554585,0.5412130637636081,0.6433863639831543,1.0106022357940674,0.9406927091570457,0.8952380952380953,0.2052401746724891,0.3339253996447602,0.5466735363006592,0.07281017303466797,0.9441720702198324,0.5903614457831325,0.7489082969432315,0.6602502406159769
86,86,171,694,0.9540630445113258,0.9297297297297298,0.3830734966592428,0.5425867507886436,0.23205304145812988,0.9922564029693604,0.9548550609852685,0.9315789473684211,0.39420935412026725,0.5539906103286384,0.816901445388794,0.998971700668335,0.9477269127197846,0.8520710059171598,0.3207126948775056,0.46601941747572817,0.5347802639007568,0.07243704795837402,0.9423412006969745,0.6203966005665722,0.48775055679287305,0.5461346633416458
87,87,181,694,0.9557353641123275,0.8809523809523809,0.4214123006833713,0.5701078582434516,0.23256659507751465,0.9840402603149414,0.9558940187212438,0.9214659685863874,0.4009111617312073,0.5587301587301587,0.625455379486084,1.002664566040039,0.9527209265429161,0.827906976744186,0.4054669703872437,0.5443425076452599,0.8778574466705322,0.07243752479553223,0.9438362684435982,0.5858585858585859,0.6605922551252847,0.6209850107066381
88,88,187,698,0.9620212935007151,0.8464285714285714,0.5473441108545035,0.664796633941094,0.30615854263305664,0.9896435737609863,0.9569362784045765,0.9402173913043478,0.3995381062355658,0.5607779578606159,0.7610201835632324,1.3989567756652832,0.9389798188463372,0.5573770491803278,0.5496535796766744,0.5534883720930233,0.7264461517333984,0.10428905487060547,0.9477196885428254,0.5948905109489051,0.7528868360277137,0.6646279306829765
89,89,195,700,0.9619608467292694,0.8522727272727273,0.5294117647058824,0.6531204644412192,0.23576045036315918,0.9855616092681885,0.9575043768900207,0.9388888888888889,0.3976470588235294,0.5586776859504132,0.7745752334594727,1.0054714679718018,0.9393601782587936,0.5611111111111111,0.4752941176470588,0.5146496815286624,0.9797592163085938,0.06931018829345703,0.9431800095495783,0.5550161812297735,0.8070588235294117,0.6577181208053691
90,90,204,701,0.9606249003666507,0.8565400843881856,0.4879807692307692,0.6217457886676876,0.2393336296081543,0.9833822250366211,0.9588713534194165,0.9340659340659341,0.40865384615384615,0.5685618729096991,1.4945580959320068,1.0035712718963623,0.9438864976885063,0.8636363636363636,0.18269230769230768,0.30158730158730157,0.5094025135040283,0.07219958305358887,0.9502630320420852,0.6003861003861004,0.7475961538461539,0.6659528907922913
91,91,212,703,0.9645537282452499,0.8604651162790697,0.5441176470588235,0.6666666666666665,0.23627090454101562,0.9893829822540283,0.959763691521635,0.9333333333333333,0.4117647058823529,0.5714285714285713,0.7850840091705322,0.9967210292816162,0.9631167172281654,0.7673716012084593,0.6225490196078431,0.6874154262516915,0.9085872173309326,0.07187867164611816,0.9418808877534728,0.5431372549019607,0.678921568627451,0.6034858387799563
92,92,221,704,0.9652966576043499,0.8421052631578947,0.5614035087719298,0.6736842105263158,0.24662399291992188,0.9744367599487305,0.9627378858148089,0.9322916666666666,0.44862155388471175,0.6057529610829103,0.9425363540649414,1.0159828662872314,0.9534623380777227,0.8333333333333334,0.3383458646616541,0.4812834224598931,1.228196620941162,0.07138657569885254,0.9517031824724133,0.591337099811676,0.7869674185463659,0.6752688172043011
93,93,230,705,0.9663623258049014,0.8103448275862069,0.6025641025641025,0.6911764705882352,0.296173095703125,1.5077240467071533,0.9649207111965401,0.9253731343283582,0.47692307692307695,0.6294416243654822,1.6546635627746582,1.4463486671447754,0.9658817876021144,0.7626112759643917,0.658974358974359,0.7070151306740027,1.4496912956237793,0.07894229888916016,0.9597949703668108,0.665871121718377,0.7153846153846154,0.6897404202719407
94,94,240,705,0.9677522862185144,0.8033898305084746,0.6236842105263158,0.7022222222222222,0.5047883987426758,0.9790141582489014,0.9656666131878711,0.9029126213592233,0.48947368421052634,0.6348122866894198,0.9080092906951904,0.9981296062469482,0.9651853040269534,0.7432835820895523,0.6552631578947369,0.6965034965034966,0.5602941513061523,0.06916427612304688,0.9622974490614471,0.6835443037974683,0.7105263157894737,0.6967741935483872
95,95,249,706,0.9657721356259039,0.8291666666666667,0.5363881401617251,0.65139116202946,0.2551543712615967,0.9787459373474121,0.9670576892174193,0.9029126213592233,0.5013477088948787,0.6447140381282495,1.2315447330474854,0.9941740036010742,0.9585408966736301,0.7897435897435897,0.41509433962264153,0.5441696113074205,0.5385539531707764,0.06855106353759766,0.9415073115860517,0.5061728395061729,0.7735849056603774,0.6119402985074628
96,96,257,708,0.9694189602446484,0.8122743682310469,0.6198347107438017,0.7031250000000001,0.2422478199005127,1.3517091274261475,0.9687751488813777,0.9121951219512195,0.5151515151515151,0.6584507042253521,0.6712300777435303,1.1391115188598633,0.9647513278609368,0.7142857142857143,0.6611570247933884,0.6866952789699571,0.6498515605926514,0.06851720809936523,0.9423788829872847,0.5047984644913628,0.7245179063360881,0.5950226244343891
97,97,265,710,0.9690472352087699,0.768976897689769,0.6563380281690141,0.7082066869300911,0.24797892570495605,0.9669060707092285,0.9706593583749799,0.909952606635071,0.5408450704225352,0.6784452296819788,1.440251350402832,0.989189863204956,0.9535708528131549,0.8316831683168316,0.23661971830985915,0.3684210526315789,1.0222413539886475,0.06954503059387207,0.9416411413832017,0.4942528735632184,0.847887323943662,0.6244813278008299
98,98,274,711,0.9668981107702245,0.7043478260869566,0.7023121387283237,0.703328509406657,0.2526710033416748,0.9743022918701172,0.9714193444211207,0.8858447488584474,0.5606936416184971,0.6867256637168142,1.4514973163604736,0.989112377166748,0.9639916034232198,0.6835820895522388,0.661849710982659,0.6725403817914831,0.9323759078979492,0.068267822265625,0.9488131761666397,0.5264116575591985,0.8352601156069365,0.6458100558659218
99,99,278,717,0.9691088468381045,0.7525083612040134,0.6578947368421053,0.7020280811232449,0.24143195152282715,0.9683458805084229,0.9712113860585476,0.91,0.5321637426900585,0.6715867158671586,1.7943954467773438,0.9843063354492188,0.9647420346110303,0.7066666666666667,0.6198830409356725,0.6604361370716512,0.8490712642669678,0.06793069839477539,0.952935468219311,0.5517241379310345,0.7953216374269005,0.651497005988024
100,100,282,723,0.9692208002591932,0.7587412587412588,0.6420118343195266,0.6955128205128205,0.23878836631774902,0.9667906761169434,0.9703547707759598,0.91005291005291,0.5088757396449705,0.6527514231499051,1.7800536155700684,0.9859073162078857,0.9653329013445651,0.7167832167832168,0.606508875739645,0.657051282051282,0.37500834465026855,0.06830048561096191,0.9517252551433663,0.5392156862745098,0.8136094674556213,0.6485849056603774
101,101,291,724,0.9694953756287522,0.8051948051948052,0.5653495440729484,0.6642857142857143,0.23765206336975098,0.9673941135406494,0.971604737952296,0.9010416666666666,0.5258358662613982,0.6641074856046065,1.0100386142730713,0.984156608581543,0.9649521337011195,0.7084870848708487,0.5835866261398176,0.64,1.116154432296753,0.0677340030670166,0.9101087132889827,0.36093943139678614,0.8875379939209727,0.5131810193321616
102,102,297,728,0.9709084999187388,0.7975206611570248,0.5975232198142415,0.6831858407079645,0.26174426078796387,0.961773157119751,0.9712335446123842,0.8842105263157894,0.5201238390092879,0.6549707602339182,0.872835636138916,0.979520320892334,0.9637575166585406,0.7747252747252747,0.43653250773993807,0.5584158415841584,0.5477073192596436,0.06768393516540527,0.9574191451324557,0.5701149425287356,0.7678018575851393,0.654353562005277
103,103,306,729,0.9695588474686635,0.8223350253807107,0.5159235668789809,0.6340508806262231,0.2500293254852295,0.961545467376709,0.9729773726192414,0.8627450980392157,0.5605095541401274,0.6795366795366796,0.7641119956970215,0.9810371398925781,0.9645124531987628,0.82,0.39171974522292996,0.5301724137931033,0.5657129287719727,0.06813383102416992,0.9456291714146182,0.4794238683127572,0.7420382165605095,0.5824999999999999
104,104,313,732,0.972118049894016,0.7905982905982906,0.6026058631921825,0.6839186691312383,0.24687647819519043,0.9630236625671387,0.9737485732920267,0.8802083333333334,0.5504885993485342,0.6773547094188378,1.1854467391967773,0.9789412021636963,0.9675525843795858,0.7647058823529411,0.50814332247557,0.6105675146771037,0.6064589023590088,0.06763744354248047,0.9424425240502201,0.4577205882352941,0.8110749185667753,0.5851938895417157
105,105,319,736,0.9730524252817246,0.7905982905982906,0.6146179401993356,0.6915887850467289,0.4858882427215576,0.9630105495452881,0.9741956557243181,0.8864864864864865,0.5448504983388704,0.6748971193415638,1.1988353729248047,0.9780068397521973,0.970276008492569,0.7148014440433214,0.6578073089700996,0.685121107266436,1.260197639465332,0.06758236885070801,0.9439817083129185,0.4596153846153846,0.7940199335548173,0.582216808769793
106,106,323,742,0.9734991002780958,0.7800829875518672,0.632996632996633,0.6988847583643122,0.2545773983001709,0.9606108665466309,0.9744806150826109,0.9028571428571428,0.531986531986532,0.6694915254237288,0.8539869785308838,0.9768915176391602,0.970554555864551,0.7312252964426877,0.622895622895623,0.6727272727272726,0.5748817920684814,0.0678870677947998,0.9631931948306887,0.5927835051546392,0.7744107744107744,0.6715328467153285
107,107,332,743,0.9728002621661478,0.8177083333333334,0.5451388888888888,0.6541666666666666,0.29181838035583496,0.9602952003479004,0.975585777486482,0.8971428571428571,0.5451388888888888,0.6781857451403887,0.8907139301300049,0.9825050830841064,0.966901523840734,0.7828947368421053,0.4131944444444444,0.5409090909090909,0.5942733287811279,0.06834936141967773,0.9459282320170408,0.45714285714285713,0.7777777777777778,0.5758354755784062
108,108,340,745,0.9763663220088626,0.7595419847328244,0.7107142857142857,0.7343173431734318,0.2992212772369385,0.9571187496185303,0.975545708189726,0.8922155688622755,0.5321428571428571,0.6666666666666666,0.865234375,0.9799575805664062,0.9578204496963729,0.5232323232323233,0.925,0.6683870967741936,0.4113960266113281,0.06729459762573242,0.9463318562284588,0.45271629778672035,0.8035714285714286,0.5791505791505792
109,109,347,748,0.9776426105540029,0.8044444444444444,0.663003663003663,0.7269076305220883,0.2774083614349365,0.9583592414855957,0.9766562551372678,0.8830409356725146,0.5531135531135531,0.6801801801801801,1.2535195350646973,0.9763002395629883,0.9534769028439914,0.4903100775193798,0.9267399267399268,0.641318124207858,1.0738403797149658,0.06708931922912598,0.9235574552030248,0.3495297805642633,0.8168498168498168,0.48957189901207465
110,110,351,754,0.9757945002469949,0.7629310344827587,0.6579925650557621,0.7065868263473055,0.2947080135345459,0.9572920799255371,0.9776057961468796,0.9030303030303031,0.5539033457249071,0.6866359447004607,0.7909409999847412,0.9736828804016113,0.9733245512926066,0.7131474103585658,0.6654275092936803,0.6884615384615385,0.6013057231903076,0.06770491600036621,0.9589988473571546,0.525,0.7806691449814126,0.6278026905829597
111,111,358,757,0.9757545769421079,0.8402366863905325,0.5419847328244275,0.6589327146171694,0.29586315155029297,0.9529120922088623,0.9780636648523833,0.9006211180124224,0.5534351145038168,0.6855791962174941,1.0476784706115723,0.9728114604949951,0.9643740722414647,0.859375,0.2099236641221374,0.3374233128834356,0.7913603782653809,0.06714582443237305,0.9485403265710044,0.4458874458874459,0.7862595419847328,0.569060773480663
112,112,367,758,0.9740624483727077,0.6935483870967742,0.6798418972332015,0.6866267465069861,0.2832651138305664,0.9572098255157471,0.9788534610936725,0.8980891719745223,0.5573122529644269,0.6878048780487807,0.8806641101837158,0.9702303409576416,0.972905997026268,0.6758893280632411,0.6758893280632411,0.6758893280632411,0.9410977363586426,0.06698060035705566,0.9484553114158268,0.4394250513347023,0.8458498023715415,0.5783783783783785
113,113,369,766,0.9771636604335595,0.8121546961325967,0.5856573705179283,0.6805555555555556,0.27698421478271484,0.9524762630462646,0.978818467648519,0.9072847682119205,0.545816733067729,0.6815920398009949,0.9906461238861084,0.9724016189575195,0.9730266423961609,0.7784810126582279,0.4900398406374502,0.6014669926650367,0.9753644466400146,0.0670018196105957,0.9622703954989243,0.5339233038348082,0.7211155378486056,0.6135593220338983
114,114,375,770,0.9772915630697828,0.8375,0.5469387755102041,0.6617283950617284,0.30496692657470703,0.9531056880950928,0.9794463782529421,0.9115646258503401,0.5469387755102041,0.6836734693877551,1.3227295875549316,0.9719593524932861,0.9724846676611968,0.898989898989899,0.363265306122449,0.5174418604651163,0.7426085472106934,0.06658244132995605,0.9607160616608652,0.5109289617486339,0.763265306122449,0.6121112929623569
115,115,383,772,0.9790801925950523,0.8,0.6244725738396625,0.7014218009478673,0.2947244644165039,0.9475374221801758,0.9799103436825503,0.8972602739726028,0.5527426160337553,0.6840731070496084,1.236161708831787,0.9661602973937988,0.9765897393325585,0.7666666666666667,0.5822784810126582,0.6618705035971223,0.559685468673706,0.06952571868896484,0.9518512369251204,0.4407158836689038,0.8312236286919831,0.5760233918128655
116,116,390,775,0.9797106269748878,0.7934782608695652,0.6347826086956522,0.7053140096618357,0.5245702266693115,0.9452905654907227,0.9807084649925162,0.9014084507042254,0.5565217391304348,0.6881720430107527,0.7837615013122559,0.9639894962310791,0.9760518875769166,0.6776859504132231,0.7130434782608696,0.6949152542372882,1.1972544193267822,0.06743335723876953,0.9521037751538334,0.42961165048543687,0.7695652173913043,0.5514018691588786
117,117,395,780,0.9806763285024155,0.8343558282208589,0.6044444444444445,0.7010309278350515,0.27774596214294434,0.9479382038116455,0.9813426620023322,0.9064748201438849,0.56,0.6923076923076923,1.3654506206512451,0.9752516746520996,0.978344161252707,0.8275862068965517,0.5333333333333333,0.6486486486486487,1.1352686882019043,0.06647324562072754,0.9715142428785607,0.6038461538461538,0.6977777777777778,0.6474226804123713
118,118,401,784,0.9819789754713832,0.8208092485549133,0.6484018264840182,0.7244897959183674,0.29060912132263184,0.9417324066162109,0.9821458368096112,0.9242424242424242,0.5570776255707762,0.6951566951566951,0.9842171669006348,0.9644415378570557,0.9798097780744202,0.7816091954022989,0.6210045662100456,0.6921119592875319,1.0502028465270996,0.06652355194091797,0.9692975137660604,0.5581395348837209,0.7671232876712328,0.6461538461538461
119,119,406,789,0.9827845562426876,0.8208092485549133,0.6635514018691588,0.7338501291989664,0.2837224006652832,0.9443473815917969,0.9824502757813806,0.9224806201550387,0.5560747663551402,0.6938775510204082,1.2765076160430908,0.9630508422851562,0.977770349323082,0.6784140969162996,0.719626168224299,0.6984126984126984,0.6535108089447021,0.06603312492370605,0.9685776366371386,0.5422077922077922,0.780373831775701,0.6398467432950191
120,120,413,792,0.9830905742507953,0.823170731707317,0.6521739130434783,0.7277628032345014,0.2773556709289551,0.9409389495849609,0.9830905742507953,0.9206349206349206,0.5603864734299517,0.6966966966966966,1.5500359535217285,0.957493782043457,0.9820860539092583,0.7873563218390804,0.6618357487922706,0.7191601049868767,1.4342155456542969,0.0656275749206543,0.9521178637200737,0.4096109839816934,0.8647342995169082,0.5559006211180124
121,121,415,800,0.9835653194700654,0.8848920863309353,0.6,0.7151162790697675,0.2862708568572998,0.9430952072143555,0.9828945161831293,0.912,0.5560975609756098,0.690909090909091,1.7208607196807861,0.9586169719696045,0.9820560120744591,0.8266666666666667,0.6048780487804878,0.6985915492957746,1.170433521270752,0.06593823432922363,0.9756833808485662,0.6351351351351351,0.6878048780487804,0.6604215456674473
122,122,424,801,0.9845456072568453,0.8768115942028986,0.6173469387755102,0.7245508982035929,0.2972133159637451,0.9361553192138672,0.983369729548127,0.907563025210084,0.5510204081632653,0.6857142857142857,0.8856911659240723,0.955409049987793,0.9832017470183101,0.8428571428571429,0.6020408163265306,0.7023809523809523,1.2063186168670654,0.06533193588256836,0.9726188476398454,0.5673469387755102,0.7091836734693877,0.6303854875283447
123,123,432,803,0.9850243984519603,0.8278145695364238,0.6648936170212766,0.7374631268436579,0.290834903717041,0.9401247501373291,0.9836782769644961,0.9026548672566371,0.5425531914893617,0.6777408637873753,1.1380176544189453,0.9608588218688965,0.9589432946323405,0.4274611398963731,0.8776595744680851,0.5749128919860628,2.5763392448425293,0.06533312797546387,0.9730775702507152,0.5555555555555556,0.7446808510638298,0.6363636363636364
124,124,433,812,0.9858419012304062,0.9186991869918699,0.6042780748663101,0.7290322580645162,0.28674745559692383,0.9406096935272217,0.984156413281645,0.926605504587156,0.5401069518716578,0.6824324324324325,0.842820405960083,0.9566094875335693,0.9829765717175122,0.7945205479452054,0.6203208556149733,0.6966966966966968,0.6236486434936523,0.0656273365020752,0.9828080229226361,0.7575757575757576,0.6684491978609626,0.7102272727272727
125,125,442,813,0.9863244977207496,0.9217391304347826,0.5955056179775281,0.7235494880546075,0.2917063236236572,0.9392385482788086,0.9848049974674996,0.94,0.5280898876404494,0.6762589928057553,1.3606078624725342,0.9550676345825195,0.9794023299003883,0.6555555555555556,0.6629213483146067,0.659217877094972,2.007021188735962,0.06528782844543457,0.956103326017221,0.39037433155080214,0.8202247191011236,0.5289855072463768
126,126,450,815,0.9857940131912735,0.9134615384615384,0.5588235294117647,0.6934306569343065,0.5104877948760986,0.9346082210540771,0.984948418738373,0.9354838709677419,0.5117647058823529,0.6615969581749048,0.8651702404022217,0.951941967010498,0.9825807542702519,0.7310344827586207,0.6235294117647059,0.673015873015873,1.5518333911895752,0.0649566650390625,0.9819042787079316,0.723404255319149,0.6,0.6559485530546624
127,127,455,820,0.9871251905810605,0.9320388349514563,0.5818181818181818,0.7164179104477612,0.3001289367675781,0.9357693195343018,0.9850923259359647,0.963855421686747,0.48484848484848486,0.6451612903225806,1.3912620544433594,0.9524116516113281,0.9537523293240725,0.3586387434554974,0.8303030303030303,0.5009140767824498,0.47176504135131836,0.06513571739196777,0.9820430289683212,0.6903225806451613,0.6484848484848484,0.66875
